gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0.0,0.0,1.0,1.0,0.9577464788732395,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.020895522388059695,0.16430302330948537
0.0,0.0,0.0,0.0,0.295774647887324,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.01791044776119402,0.052088622201707825
0.0,0.0,1.0,1.0,0.6338028169014085,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.06666666666666665,0.13236787445188095
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.7676616915422886,0.031658204477267485
0.0,0.0,0.0,0.0,0.26760563380281693,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5039800995024876,0.15596007385183475
1.0,0.0,1.0,0.0,0.3098591549295775,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4149253731343284,0.16007385183475653
0.0,1.0,1.0,0.0,0.9014084507042254,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8656716417910447,0.7809369951534733
1.0,0.0,1.0,0.0,0.8309859154929577,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.4174129353233831,0.41121624740364643
1.0,0.0,0.0,0.0,0.11267605633802817,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.27014925373134324,0.04615739672282484
1.0,0.0,1.0,0.0,0.4507042253521127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2616915422885572,0.16660512347103623
0.0,0.0,1.0,0.0,0.6619718309859155,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.16368159203980104,0.18297945995845835
1.0,0.0,1.0,0.0,0.9014084507042254,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.7114427860696517,0.6636048926840526
1.0,0.0,1.0,0.0,0.36619718309859156,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.6228855721393034,0.2521982460189245
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6154228855721392,0.04382067851373183
0.0,1.0,1.0,0.0,0.14084507042253522,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8089552238805969,0.12836372028617588
0.0,0.0,1.0,0.0,0.1267605633802817,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.01691542288557213,0.01949573044080314
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6711442786069651,0.017424417262866376
1.0,0.0,0.0,0.0,0.18309859154929578,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.01641791044776117,0.0305735056542811
0.0,0.0,1.0,1.0,0.8873239436619719,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.06616915422885569,0.1819409185321948
0.0,0.0,1.0,0.0,0.9014084507042254,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.8149253731343283,0.7644472651742442
1.0,0.0,0.0,0.0,0.7323943661971831,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.01243781094527363,0.11905146549734595
0.0,0.0,0.0,0.0,0.4507042253521127,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7203980099502488,0.34281098546042
0.0,0.0,1.0,1.0,0.08450704225352114,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.021890547263681587,0.015226171243941843
0.0,0.0,0.0,1.0,0.295774647887324,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6616915422885572,0.20747172859450727
1.0,0.0,1.0,0.0,0.8873239436619719,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.47661691542288565,0.5046965151165475
0.0,0.0,1.0,1.0,0.4507042253521127,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.062189054726368154,0.08325640433879529
0.0,0.0,0.0,1.0,0.5352112676056339,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11791044776119403,0.12837525963535656
0.0,0.0,1.0,0.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5661691542288557,0.02284214170320794
0.0,0.0,0.0,0.0,0.1267605633802817,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6243781094527363,0.09222824832679437
1.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5218905472636816,0.014066466651280866
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5616915422885572,0.006450496192014771
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6741293532338308,0.0077544426494345715
0.0,0.0,0.0,0.0,0.323943661971831,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.021890547263681587,0.05868336025848143
1.0,1.0,1.0,0.0,0.1267605633802817,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6805970149253732,0.09668243711054697
0.0,0.0,1.0,0.0,0.5633802816901409,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9487562189054725,0.5280579275328872
0.0,0.0,0.0,0.0,0.02816901408450704,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15920398009950248,0.013910685437341332
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5174129353233831,0.005936995153473345
1.0,0.0,0.0,0.0,0.14084507042253522,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.42437810945273624,0.07727902146318948
1.0,0.0,0.0,0.0,0.8873239436619719,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.012935323383084563,0.1409358412185553
0.0,0.0,1.0,1.0,0.8591549295774649,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8149253731343283,0.7228825294253405
1.0,1.0,0.0,0.0,0.11267605633802817,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6099502487562188,0.0807465958919917
0.0,0.0,1.0,0.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7656716417910447,0.03162358642972537
0.0,0.0,0.0,0.0,0.04225352112676056,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.01791044776119402,0.007442880221555505
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5154228855721392,0.03780290791599354
0.0,0.0,1.0,1.0,0.7464788732394366,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.6761194029850747,0.5198765289637665
1.0,1.0,0.0,0.0,0.5211267605633804,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.7611940298507462,0.419363027925225
0.0,1.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5651741293532337,0.02124394184168013
0.0,0.0,0.0,0.0,0.6056338028169015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31741293532338305,0.24466882067851373
1.0,0.0,1.0,1.0,0.25352112676056343,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3169154228855721,0.10289060696976692
0.0,1.0,0.0,0.0,0.3802816901408451,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8746268656716417,0.36160858527579043
0.0,0.0,1.0,0.0,0.971830985915493,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.9079601990049752,0.8834237249019156
1.0,0.0,0.0,0.0,0.23943661971830985,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.6343283582089552,0.1623182552504039
1.0,0.0,1.0,1.0,0.9154929577464789,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.44825870646766164,0.4812947149780752
1.0,0.0,0.0,1.0,0.33802816901408456,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.772636815920398,0.2804004154165705
0.0,0.0,0.0,0.0,0.676056338028169,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.8199004975124379,0.5653069466882068
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6099502487562188,0.007010154627279021
1.0,0.0,0.0,0.0,0.7042253521126761,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.06318407960199005,0.14396492037849068
1.0,0.0,1.0,1.0,0.6901408450704226,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8502487562189055,0.5829967689822294
1.0,0.0,0.0,0.0,0.3098591549295775,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7199004975124377,0.2220632356335103
0.0,1.0,1.0,1.0,0.04225352112676056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2761194029850746,0.018786060466189705
0.0,0.0,0.0,0.0,0.4084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6656716417910448,0.2927648280636972
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5208955223880596,0.005977382875605816
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32238805970149254,0.0036752827140549274
1.0,0.0,1.0,0.0,0.04225352112676056,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8154228855721393,0.04631894761135472
1.0,0.0,1.0,1.0,0.28169014084507044,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8572139303482588,0.24684398799907684
0.0,0.0,0.0,0.0,0.15492957746478872,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8149253731343283,0.1321832448649896
0.0,0.0,1.0,1.0,0.47887323943661975,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.013930348258706454,0.07962150934687284
0.0,0.0,1.0,0.0,0.3098591549295775,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7154228855721393,0.23380452342487887
0.0,0.0,0.0,0.0,0.16901408450704225,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6194029850746269,0.11458573736441265
1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.014427860696517386,0.00010385414262635562
0.0,0.0,0.0,0.0,0.323943661971831,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.012935323383084563,0.052088622201707825
1.0,0.0,0.0,0.0,0.5633802816901409,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8601990049751244,0.4993768751442418
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.026865671641791017,0.00024809600738518334
0.0,0.0,1.0,1.0,0.26760563380281693,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.6666666666666666,0.01741293532338306,0.04602469420724671
1.0,0.0,0.0,0.0,0.9154929577464789,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.5606965174129352,0.5515347334410339
1.0,0.0,0.0,0.0,0.35211267605633806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30746268656716413,0.14060696976690515
1.0,0.0,0.0,1.0,0.5211267605633804,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8059701492537313,0.4336891299330718
1.0,0.0,1.0,0.0,0.5070422535211268,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.020895522388059695,0.0783348719132241
1.0,0.0,0.0,1.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.7323383084577114,0.027492499423032543
1.0,0.0,1.0,1.0,0.9014084507042254,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.899502487562189,0.7984248788368336
1.0,0.0,0.0,1.0,0.7746478873239437,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.06517412935323383,0.16217401338564508
1.0,0.0,0.0,1.0,0.47887323943661975,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.535820895522388,0.2857546734364182
0.0,1.0,0.0,0.0,0.014084507042253521,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6547263681592039,0.019299561504731135
1.0,0.0,1.0,0.0,0.056338028169014086,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6019900497512437,0.04538426032771752
1.0,0.0,0.0,0.0,0.04225352112676056,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6706467661691543,0.036937456727440574
0.0,0.0,0.0,0.0,0.8591549295774649,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.96318407960199,0.8209843064851142
0.0,0.0,1.0,1.0,0.08450704225352114,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32288557213930347,0.03825871220863144
0.0,0.0,1.0,1.0,0.7887323943661972,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.01840796019900498,0.12334410339256868
1.0,0.0,1.0,0.0,0.323943661971831,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5587064676616916,0.1954881144703439
1.0,0.0,0.0,0.0,0.16901408450704225,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.6666666666666666,0.021393034825870627,0.026869374567274406
0.0,0.0,1.0,0.0,0.26760563380281693,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7791044776119402,0.21726863604892685
0.0,1.0,0.0,0.0,0.8873239436619719,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9024875621890548,0.8184283406415879
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.6666666666666666,0.010447761194029848,5.769674590353109e-05
1.0,0.0,0.0,0.0,0.08450704225352114,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.006965174129353213,0.01289522270943919
1.0,0.0,1.0,0.0,0.22535211267605634,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.518905472636816,0.13792407108239096
1.0,1.0,1.0,1.0,0.9154929577464789,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.808457711442786,0.7850623124855758
1.0,0.0,1.0,0.0,0.8309859154929577,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.8383084577114427,0.7083775675051928
1.0,1.0,0.0,0.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5845771144278606,0.025265405031156242
0.0,0.0,0.0,0.0,0.8732394366197184,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.617412935323383,0.5742614816524348
0.0,0.0,1.0,1.0,0.46478873239436624,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6616915422885572,0.3254846526655896
0.0,0.0,1.0,0.0,0.33802816901408456,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15671641791044777,0.09626125086545119
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5592039800995025,0.006421647819063005
0.0,0.0,0.0,0.0,0.09859154929577466,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.5263681592039802,0.06287214401107778
1.0,1.0,1.0,1.0,0.5633802816901409,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.9323383084577114,0.521128548349873
1.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6711442786069651,0.027457881375490423
1.0,0.0,0.0,0.0,0.04225352112676056,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.014427860696517386,0.011423955688899146
1.0,0.0,0.0,0.0,0.14084507042253522,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.048756218905472604,0.026125086545118855
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31741293532338305,0.0036175859681513963
0.0,0.0,1.0,0.0,0.5492957746478874,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.8706467661691543,0.48577775213477964
1.0,0.0,1.0,0.0,0.9295774647887325,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.6980099502487562,0.6669166858989153
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.3696517412935323,0.004223401800138472
0.0,0.0,1.0,0.0,0.16901408450704225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.254228855721393,0.06621855527348258
1.0,0.0,0.0,0.0,0.09859154929577466,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.56318407960199,0.06388760673897993
1.0,0.0,0.0,0.0,0.9577464788732395,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8781094527363184,0.8458342949457651
0.0,0.0,0.0,0.0,0.3098591549295775,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.37363184079601985,0.1510558504500346
0.0,0.0,1.0,1.0,0.19718309859154928,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.6666666666666666,0.06965174129353235,0.043393722594045704
0.0,0.0,0.0,0.0,0.15492957746478872,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.43184079601990044,0.0801927071313178
1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7646766169154228,0.008804523424878835
1.0,0.0,1.0,1.0,0.647887323943662,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.01791044776119402,0.10763327948303716
0.0,1.0,1.0,0.0,0.6901408450704226,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9004975124378108,0.6246365105008077
1.0,0.0,1.0,0.0,0.4225352112676057,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.7517412935323382,0.3370643895684283
1.0,0.0,0.0,0.0,0.619718309859155,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8975124378109453,0.5707246711285483
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2756218905472637,0.003132933302561736
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.01791044776119402,0.008856450496192013
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3293532338308458,0.02809831525501962
0.0,0.0,0.0,1.0,0.11267605633802817,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5437810945273632,0.07299792291714748
0.0,0.0,0.0,0.0,0.3943661971830986,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.4761194029850746,0.21848026771290102
0.0,0.0,1.0,1.0,0.8591549295774649,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5194029850746269,0.49407454419570734
1.0,0.0,1.0,1.0,0.7464788732394366,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.021393034825870627,0.12367874451880914
0.0,0.0,0.0,1.0,0.11267605633802817,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5089552238805971,0.06377221324717287
1.0,0.0,1.0,0.0,0.4225352112676057,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7194029850746269,0.33590468497576736
0.0,0.0,0.0,0.0,0.07042253521126761,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.012935323383084563,0.01219132240941611
1.0,0.0,0.0,0.0,0.7042253521126761,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.6258706467661692,0.47396722824832677
1.0,0.0,1.0,1.0,0.5492957746478874,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.41840796019900495,0.2803715670436187
0.0,0.0,0.0,0.0,0.2112676056338028,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.007960199004975133,0.03552388645280406
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9532338308457712,0.9750057696745904
0.0,0.0,1.0,1.0,0.09859154929577466,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.015422885572139305,0.01629933071774752
0.0,0.0,0.0,0.0,0.8309859154929577,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8626865671641791,0.7175109623817216
1.0,0.0,1.0,1.0,0.35211267605633806,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6517412935323383,0.23676436648972998
0.0,0.0,0.0,0.0,0.3943661971830986,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5034825870646765,0.2252134779598431
0.0,0.0,1.0,0.0,0.6338028169014085,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9019900497512437,0.5579852296330488
0.0,0.0,1.0,1.0,0.09859154929577466,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.01243781094527363,0.016218555273482576
1.0,0.0,0.0,0.0,0.7887323943661972,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.34925373134328364,0.35440226171243944
0.0,0.0,0.0,0.0,0.23943661971830985,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.01840796019900498,0.044801523194091857
0.0,0.0,1.0,0.0,0.6619718309859155,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.16368159203980104,0.18297945995845835
0.0,0.0,0.0,0.0,0.02816901408450704,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.3218905472636816,0.015756981306254327
0.0,0.0,0.0,1.0,0.33802816901408456,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16716417910447756,0.09527463651050082
0.0,0.0,1.0,1.0,0.8169014084507042,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.7169154228855721,0.597190168474498
